Profile Pic,Nums/Length Username,Full Name Words,Nums/Length Fullname,Bio Length,External Url,Private,Verified,Business,#Posts,#Followers,#Following,Last Post Recent,Fake
0,0.364,2,0,0,0,0,0,0,0,0,0,Null,1
0,0,1,0,0,0,1,0,0,0,1098,6621,Null,1
1,0,1,0,0,0,0,0,0,2,88,6165,0,1
1,0,0,0,0,0,1,0,0,3,29,6050,Null,1
1,0.308,1,0,0,0,0,0,0,1,75,4350,0,1
1,0,0,0,12,0,1,0,0,0,59,1067,Null,1
1,0,1,0,24,0,1,0,0,291,597,4460,Null,1
1,0.714,0,0,0,0,0,0,0,0,164,6840,Null,1
1,0,0,0,0,0,0,0,0,6,79,5962,0,1
1,0,2,0,14,0,1,0,0,281,129,630,Null,1
1,0,1,0,0,0,0,0,0,2,86,6157,0,1
1,0.231,1,0,0,0,0,0,0,0,209,6502,Null,1
1,0,0,0,0,0,1,0,0,1,21,244,Null,1
1,0,0,0,0,0,0,0,0,2,16,2384,0,1
1,0,0,0,0,0,0,0,0,2,69,3342,0,1
1,0,1,0,0,0,0,0,0,2,64,5333,0,1
1,0.263,1,0,0,0,0,0,0,24,162,641,0,1
1,0,1,0,95,0,0,0,0,12,2028,6587,0,1
1,0,0,0,100,0,0,0,1,382,246,667,1,1
1,0,1,0,0,0,1,0,0,0,299,5720,Null,1
1,0,0,0,0,0,1,0,0,1,1021,4033,Null,1
1,0,1,0,0,0,0,0,0,2,71,6112,0,1
1,0,0,0,0,0,0,0,0,3,102,6222,0,1
1,0,1,0,0,0,0,0,0,3,58,1871,0,1
1,0,2,0,74,0,0,0,0,30,497,710,0,1
1,0,1,0,0,0,0,0,0,3,51,1589,0,1
0,0.6,4,0,0,0,0,0,0,0,11,493,Null,1
0,0.286,2,0,0,0,1,0,0,0,0,0,Null,1
0,0.125,1,0,0,0,0,0,0,0,5,518,Null,1
0,0.3,1,0,0,0,0,0,0,0,0,0,Null,1
1,0.2,3,0,150,0,0,0,1,4,459,2720,1,1
1,0,1,0,0,0,0,0,0,2,96,5561,0,1
1,0,0,0,0,0,1,0,0,5,26,2306,Null,1
1,0,1,0,0,0,0,0,0,3,74,6166,0,1
1,0,1,0,0,0,0,0,0,2,71,6241,0,1
1,0,0,0,0,0,0,0,0,3,75,6234,0,1
1,0.25,1,0,0,0,0,0,0,1,16,398,0,1
1,0,1,0,0,0,0,0,0,0,90,6196,Null,1
1,0,0,0,0,0,1,0,0,2,30,6166,Null,1
1,0,1,0,0,0,0,0,0,3,82,6126,0,1
1,0,1,0,0,0,0,0,0,3,48,1794,0,1
1,0,4,0,131,1,0,0,1,533,4926,3590,1,1
1,0,1,0,0,0,0,0,0,1,14,520,0,1
1,0,0,0,0,0,0,0,0,3,42,6243,0,1
1,0,0,0,0,0,0,0,0,0,77,4722,Null,1
1,0.4,1,0,21,0,0,0,0,4,13,333,0,1
1,0,0,0,0,0,0,0,0,6,177,7021,0,1
1,0,2,0,0,0,1,0,0,18,10,202,Null,1
1,0,1,0,0,0,1,0,0,5,388,546,Null,1
1,0.4,1,0,0,0,1,0,0,13,176,7369,Null,1
1,0.333,2,0,0,0,1,0,0,4,1312,7486,Null,1
1,0,0,0,0,0,0,0,0,3,91,6176,0,1
1,0,3,0,41,1,1,0,0,548,639,6704,Null,1
1,0,1,0,0,0,0,0,0,4,75,6153,0,1
1,0.1,1,0,0,0,0,0,0,3,53,1045,0,1
1,0,0,0,126,0,1,0,0,11,1639,3049,Null,1
1,0.214,1,0,0,0,1,0,0,2,0,178,Null,1
1,0,0,0,0,0,0,0,0,2,63,3150,0,1
1,0,2,0,0,0,0,0,0,55,1136,2921,1,1
1,0,1,0,0,0,0,0,0,4,44,1960,0,1
1,0,1,0,0,0,0,0,0,3,57,2099,0,1
1,0,2,0,82,1,0,0,1,561,850,7498,1,1
1,0,2,0,17,0,1,0,0,24,212,460,Null,1
1,0.167,2,0,0,0,0,0,0,1,296,2647,0,1
1,0,1,0,0,0,0,0,0,3,73,4458,0,1
1,0,0,0,0,0,0,0,0,3,75,6110,0,1
1,0,0,0,0,0,1,0,0,2,35,6127,Null,1
1,0,2,0,0,0,0,0,0,0,2,1,Null,1
1,0.077,2,0,0,0,0,0,0,1,26,136,0,1
1,0,0,0,0,0,1,0,0,3,25,6207,Null,1
1,0.133,2,0,53,0,1,0,0,19,364,885,Null,1
1,0,0,0,0,0,0,0,0,4,58,2817,0,1
1,0,0,0,0,0,1,0,0,9,21,6299,Null,1
1,0,2,0,22,0,1,0,0,107,315,943,Null,1
1,0,2,0,0,0,0,0,0,20,154,334,0,1
1,0,1,0,0,0,0,0,0,2,86,6299,0,1
0,0.308,1,0.1667,0,0,0,0,0,0,44,1056,Null,1
1,0,0,0,0,0,0,0,0,1,5,175,1,1
1,0,0,0,0,0,1,0,0,5,23,6131,Null,1
1,0,1,0,24,1,0,0,0,1,143,6270,0,1
0,0,1,0,0,0,0,0,0,0,1,323,Null,1
1,0,2,0,0,0,0,0,0,0,85,5893,Null,1
1,0.2,2,0,0,0,1,0,0,119,169,447,Null,1
1,0,1,0,0,0,0,0,0,2,74,4702,0,1
0,0.25,0,0,0,0,1,0,0,0,24,48,Null,1
1,0,0,0,0,0,0,0,0,1,358,5773,0,1
1,0,1,0,0,0,0,0,0,2,73,3987,0,1
1,0.308,1,0,0,0,0,0,0,1,20,562,0,1
1,0,1,0,0,0,0,0,0,2,77,5795,0,1
1,0.111,1,0,80,0,0,0,0,0,36,672,Null,1
1,0.444,2,0,0,0,1,0,0,239,2282,7494,Null,1
1,0,1,0,0,0,0,0,0,7,98,4974,0,1
1,0.273,1,0.2,0,0,1,0,0,30,1408,1569,Null,1
1,0,0,0,92,1,1,0,0,164,845,1537,Null,1
1,0.091,1,0,0,0,0,0,0,22,92,6452,0,1
1,0,1,0,0,0,0,0,0,5,82,6061,0,1
1,0,1,0,148,0,1,0,0,66,60,2617,Null,1
1,0,1,0,0,0,0,0,0,2,51,2962,0,1
1,0.2,2,0,64,0,1,0,0,6,135,3981,Null,1
1,0,0,0,0,0,1,0,0,4,22,6212,Null,1
0,0.267,1,0.4,0,0,0,0,0,0,14,12,Null,1
0,0.083,1,0,0,0,0,0,0,0,42,20,Null,1
0,0.267,1,0.2667,0,0,0,0,1,0,0,0,Null,1
1,0.2,0,0,0,0,0,0,0,0,6,0,Null,1
0,0.5,4,0,0,0,0,0,0,0,15,499,Null,1
1,0.5,1,0.2857,0,0,0,0,0,1,62,6154,0,1
1,0,1,0,0,0,0,0,0,2,93,6168,0,1
1,0,0,0,0,0,1,0,0,3,33,2824,Null,1
1,0,1,0,0,0,0,0,0,3,100,6197,0,1
1,0,1,0,0,0,1,0,0,0,376,2116,Null,1
1,0,1,0,0,0,0,0,0,3,67,4237,0,1
1,0,0,0,31,0,1,0,0,9,73,5144,Null,1
1,0,0,0,0,0,0,0,0,2,93,6148,0,1
1,0.333,2,0,47,1,1,0,0,33,308,799,Null,1
1,0,1,0,0,0,0,0,0,3,96,6275,0,1
1,0,1,0,147,0,1,0,0,861,592,1721,Null,1
1,0,1,0,0,0,0,0,0,4,74,6193,0,1
1,0.222,1,0,0,0,0,0,0,135,204,1390,0,1
1,0,1,0,0,0,0,0,0,2,97,6258,0,1
1,0.444,2,0,28,0,0,0,0,19,664,2452,0,1
1,0,1,0,0,0,1,0,0,1,31,958,Null,1
1,0,2,0,59,0,0,0,1,1549,151,267,0,1
1,0,1,0,0,0,0,0,0,3,66,5338,0,1
1,0,0,0,0,0,0,0,0,2,81,6234,0,1
1,0,1,0,0,0,0,0,0,4,63,5238,0,1
0,0.235,0,0,0,0,0,0,0,0,16,475,Null,1
0,0.25,2,0,0,0,0,0,0,0,9,0,Null,1
0,0,2,0,12,0,0,0,0,0,17,535,Null,1
1,0,1,0,0,0,0,0,0,3,79,6187,0,1
1,0,0,0,0,0,0,0,0,1,52,673,0,1
1,0,2,0,52,0,1,0,0,33,209,414,Null,1
1,0,1,0,0,0,0,0,0,2,103,6200,0,1
1,0.091,2,0,0,0,0,0,0,59,549,2449,0,1
1,0,2,0,0,0,0,0,0,1,26,878,1,1
1,0.143,1,0,0,0,0,0,0,18,490,6584,0,1
1,0,1,0,52,0,1,0,0,337,396,1219,Null,1
1,0,1,0,0,0,0,0,0,4,90,5982,0,1
1,0,2,0,117,0,1,0,0,363,279,1244,Null,1
1,0,1,0,0,0,0,0,0,3,81,6293,0,1
1,0,2,0,0,0,0,0,0,5,15,292,0,1
1,0,1,0,136,0,0,0,1,297,1454,5684,1,1
1,0.308,1,0,54,0,1,0,0,43,132,321,Null,1
1,0.176,1,0,0,0,0,0,0,1,58,3065,0,1
1,0,0,0,0,0,1,0,0,10,25,6098,Null,1
1,0.231,1,0,149,1,0,0,0,27,129,3056,0,1
1,0,1,0,41,0,0,0,0,1,244,763,0,1
1,0,0,0,0,0,0,0,0,5,16,536,0,1
1,0,0,0,0,0,0,0,0,2,52,6146,0,1
1,0,1,0,0,0,0,0,0,3,82,4593,0,1
1,0,0,0,78,0,0,0,0,11,301,832,0,1
1,0,0,0,0,0,1,0,0,3,23,4548,Null,1
1,0,0,0,0,0,1,0,0,3,24,5174,Null,1
1,0.231,2,0,30,0,1,0,0,28,360,838,Null,1
1,0.5,2,0,44,0,1,0,0,7833,1021,7497,Null,1
1,0.3,1,0,4,0,0,0,0,7,5,22,0,1
1,0,1,0,0,0,0,0,0,4,65,5242,0,1
1,0,1,0,0,0,0,0,0,2,87,5434,0,1
1,0,1,0,0,0,0,0,0,1,25,1228,0,1
1,0.091,0,0,0,0,1,0,0,2,27,3609,Null,1
0,0,2,0,17,1,1,0,0,0,104,3282,Null,1
1,0.143,2,0,0,0,0,0,0,1,332,3090,0,1
1,0,2,0,2,0,1,0,0,8,661,1562,Null,1
0,0,0,0,0,0,0,0,0,0,2,223,Null,1
1,0,2,0,58,0,1,0,0,47,296,4909,Null,1
1,0.143,1,0,0,0,1,0,0,0,5,67,Null,1
1,0,1,0,0,0,0,0,0,3,81,6108,0,1
